Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Haiti,HTI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.98301062977993,1.35443141019209,0.0540583442750062,2.95569722727539,0.961802640900089,4.15489282064615,-6.7459038549499,3.91514494215959,-1.04324222181728,2.767509667507,1.39231187945737,-0.0454395053176881,0.398402974127237,1.12394427912376,0.326678559605597,-2.98683711868885,-4.49816442182016,-2.92695804339543,-2.7846808475344,-2.99212843762332
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,21.0318339277222,13.973008326384,11.3452152244299,6.55722772638066,15.2817744823772,0.393886040173341,4.82734190074673,6.33279483849042,5.01804155429246,4.76502404779142,3.43816659958601,6.73184069658997,11.5029073942666,10.6800887242584,12.4814111170435,18.7037825672506,22.7963113642528,16.8415240198785,33.98393194707,36.8135162780854
Haiti,HTI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.453,14.587,15.908,16.8,16.195,15.351,15.252,14.485,14.1,13.642,13.755,13.724,13.852,13.881,13.878,14.057,15.546,15.28,14.635,14.556
Haiti,HTI,"Population, total",SP.POP.TOTL,8910263,9061273,9216562,9373296,9530774,9689581,9803294,9914904,10069771,10222362,10373235,10523242,10671457,10817754,10962362,11105163,11243848,11374586,11503606,11637398
Haiti,HTI,"Population, female",SP.POP.TOTL.FE.IN,4483406,4559115,4637240,4716245,4795715,4875921,4931157,4985507,5064196,5141963,5219083,5295939,5372035,5447367,5522066,5596002,5668475,5737335,5805291,5875810
Haiti,HTI,"Population, male",SP.POP.TOTL.MA.IN,4426857,4502158,4579322,4657051,4735059,4813660,4872137,4929397,5005575,5080399,5154152,5227303,5299422,5370387,5440296,5509161,5575373,5637251,5698315,5761588
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.517,60.318,60.74,61.09,61.28,61.694,45.577,61.581,62.273,62.624,62.969,63.224,63.325,63.832,64.077,64.328,63.773,62.613,63.948,64.936
Haiti,HTI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.98454308509827,-1.80439794063568,-1.39154350757599,-1.31972801685333,-1.38310325145721,-0.957430124282837,-0.940315425395966,-0.990167558193207,-0.78809267282486,-0.631015360355377,-0.643627285957336,-0.671565055847168,-0.745547473430634,-0.676077306270599,-0.640141665935516,-0.887637317180634,-1.02749288082123,-1.12813055515289,-1.4191986322403,-1.43452179431915
Haiti,HTI,Control of Corruption: Estimate,CC.EST,-1.46017730236053,-1.39128422737122,-1.32642245292664,-1.29074168205261,-1.21558952331543,-1.09506952762604,-1.1893208026886,-1.23770332336426,-1.24063181877136,-1.1355242729187,-1.2396377325058,-1.25860095024109,-1.35420799255371,-1.25824880599976,-1.28570652008057,-1.34718632698059,-1.34668850898743,-1.44170784950256,-1.45918750762939,-1.44387412071228
Haiti,HTI,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,9209,13538,20834,22275,23059,24110,25886,33652,38559,38644,37147,34762,29671,28424,27517,26734,25649,29454,30307,122139
Haiti,HTI,Government Effectiveness: Estimate,GE.EST,-1.71339082717896,-1.33601558208466,-1.29662132263184,-1.31829845905304,-1.30567097663879,-1.50691092014313,-1.64757931232452,-1.69178152084351,-1.65928363800049,-1.59057712554932,-2.08582854270935,-2.10139346122742,-2.17236351966858,-2.12821841239929,-1.96603763103485,-2.06711339950562,-2.11331915855408,-2.22115731239319,-2.22816133499146,-2.22533392906189
Honduras,HND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.61570269241076,3.50707975469855,4.08321335137572,3.77627878562679,1.9188349629601,-4.54399131651867,1.5491216313325,1.71164194817371,2.04382616957031,0.777167217053545,1.0812751128465,1.88202222037501,1.96051068302054,2.92107278326836,1.96196872528638,0.71936151617345,-10.5484174868395,10.7029903655951,2.41184551052402,1.82153848584794
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.1137909709338,8.80906074819819,5.57775207654298,6.93621470895774,11.4034270813932,5.49634273772208,4.69889064976226,6.7622795731476,5.19618615531848,5.16189898581494,6.12924930313022,3.15783117980923,2.72461223295289,3.93436084442044,4.34734937777528,4.36587159819267,3.46841177951184,4.48087963413445,9.08963911525025,6.66325180347457
Honduras,HND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.99,4.909,3.574,3.211,3.156,3.292,4.119,4.474,3.755,5.646,7.078,6.147,6.727,5.528,5.648,5.698,10.982,8.506,8.774,6.07
Honduras,HND,"Population, total",SP.POP.TOTL,7298994,7478355,7656832,7834798,8012587,8189899,8365878,8540583,8715076,8889278,9063122,9237305,9412380,9588137,9765210,9943633,10119640,10289877,10463872,10644851
Honduras,HND,"Population, female",SP.POP.TOTL.FE.IN,3619166,3707741,3795954,3883970,3971938,4059716,4146895,4233532,4320145,4406694,4493171,4579909,4667169,4754880,4843339,4932542,5021043,5107017,5194476,5285151
Honduras,HND,"Population, male",SP.POP.TOTL.MA.IN,3679828,3770614,3860878,3950828,4040649,4130183,4218983,4307051,4394931,4482584,4569951,4657396,4745211,4833257,4921871,5011091,5098597,5182860,5269396,5359700
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.05,69.198,69.364,69.539,69.657,69.823,69.77,70.116,70.46,70.765,71.032,71.323,71.615,71.805,72.001,72.124,70.864,69.492,72.715,72.884
Honduras,HND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.391061931848526,-0.623264193534851,-0.66790372133255,-0.43703019618988,-0.527115523815155,-0.308192104101181,-0.496909588575363,-0.390435367822647,-0.350115597248077,-0.438611596822739,-0.534083962440491,-0.472757905721664,-0.437456160783768,-0.565637111663818,-0.531820952892303,-0.569057047367096,-0.448507726192474,-0.627813994884491,-0.568361818790436,-0.45921716094017
Honduras,HND,Control of Corruption: Estimate,CC.EST,-0.946081817150116,-0.819756150245667,-0.833331823348999,-0.791543304920197,-0.915665328502655,-0.908242762088776,-0.889169752597809,-0.833935797214508,-0.955132007598877,-0.945059180259705,-0.787561237812042,-0.589746415615082,-0.679402530193329,-0.738785088062286,-0.656895399093628,-0.875853598117828,-0.988051235675812,-1.09147262573242,-1.00228834152222,-1.11195814609528
Honduras,HND,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,485,536,1035,1236,1116,1165,1300,1967,2612,3299,4157,6847,10509,14424,18857,26351,34456,51687,64785,84363
Honduras,HND,Government Effectiveness: Estimate,GE.EST,-0.716462850570679,-0.680190563201904,-0.660407066345215,-0.553879499435425,-0.622831583023071,-0.674577832221985,-0.636895477771759,-0.520890951156616,-0.691542148590088,-0.724005818367004,-0.812356412410736,-0.859404504299164,-0.763441383838654,-0.530908048152924,-0.618258476257324,-0.619122743606567,-0.645809412002563,-0.819059908390045,-0.86729633808136,-0.795222759246826
"Hong Kong SAR, China",HKG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.8555471692863,6.92003112775592,6.34737081112834,5.55356383742058,1.51877122925237,-2.66896705183677,5.9864167582579,4.11215193315219,0.583735008326869,2.6878901830069,2.04317829063902,1.51995320347243,1.54454688118588,3.00147393453958,2.02719935059041,-2.39663060851834,-6.20872349471774,7.42947323635303,-2.80511851932368,0.672720575833921
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.274725274725253,0.826446280991827,2.00025160397534,2.03502713369511,4.30315484104921,0.579441418472608,2.29289088604673,5.3052489299392,4.05390950903844,4.33799342105267,4.42364532019699,2.99084819322581,2.40930743862224,1.49387243939522,2.40613432046534,2.88320853773996,0.2509620210808,1.56875834445922,1.88136707196853,2.09660511249089
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.74,5.58,4.77,4.01,3.56,5.26,4.329,3.422,3.285,3.4,3.296,3.314,3.392,3.124,2.805,2.917,5.808,5.174,4.318,2.949
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,6783500,6813200,6857100,6916300,6957800,6972800,7024200,7071600,7150100,7178900,7229500,7291300,7336600,7393200,7452600,7507900,7481000,7413100,7346100,7536100
"Hong Kong SAR, China",HKG,"Population, female",SP.POP.TOTL.FE.IN,3540359,3572775,3612029,3657879,3693758,3715993,3758325,3797743,3851200,3877091,3915693,3960934,3995956,4033925,4072423,4109737,4102464,4068311,4032283,4138892
"Hong Kong SAR, China",HKG,"Population, male",SP.POP.TOTL.MA.IN,3243141,3240425,3245071,3258421,3264042,3256807,3265875,3273857,3298900,3301809,3313807,3330366,3340644,3359275,3380177,3398163,3378536,3344789,3313817,3397208
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7992682926829,81.6090243902439,82.3848780487805,82.3668292682927,82.3404878048781,82.7751219512195,82.9575609756098,83.4119512195122,83.450243902439,83.8312195121951,83.9356097560976,84.2526829268293,84.2114634146342,84.6956097560976,84.869756097561,85.1558536585366,85.4963414634146,85.5326829268293,83.6609756097561,85.2473170731707
"Hong Kong SAR, China",HKG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.14497804641724,1.33629047870636,1.1909122467041,1.10401487350464,1.13101947307587,0.965701699256897,0.935810565948486,0.948596119880676,1.0062894821167,0.922868311405182,1.15322852134705,1.03520536422729,0.73615837097168,0.818203508853912,0.776628255844116,-0.227037355303764,0.0566066689789295,0.263934075832367,0.5749272108078,0.673060536384583
"Hong Kong SAR, China",HKG,Control of Corruption: Estimate,CC.EST,1.84927427768707,1.7701940536499,1.85716688632965,1.90817785263062,1.88683724403381,1.8766952753067,1.95441770553589,1.84563553333282,1.7325896024704,1.6361495256424,1.61528539657593,1.61059677600861,1.51709091663361,1.57213044166565,1.63755881786346,1.65272867679596,1.61711072921753,1.67944252490997,1.61076176166534,1.62514543533325
"Hong Kong SAR, China",HKG,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,7,0,8,9,9,10,16,14,18,24,25,33,15,11,11,5,15,96,177,350
"Hong Kong SAR, China",HKG,Government Effectiveness: Estimate,GE.EST,1.73553156852722,1.60948646068573,1.91120851039886,1.86417436599731,1.84699952602386,1.73737561702728,1.67535734176636,1.64496850967407,1.82570827007294,1.73794031143188,1.82591092586517,1.87794923782349,1.80385911464691,1.86339437961578,1.86079668998718,1.70702481269836,1.61836564540863,1.48761248588562,1.58966255187988,1.55483567714691
Hungary,HUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.23739990857321,4.50190325627216,4.10805412926589,0.432838011374443,1.18095319914788,-6.45306695717771,1.30495875677843,2.15589713714503,-0.738925917657525,2.0832407689698,4.51336776781454,3.95428261265434,2.50305336152638,4.54956329828929,5.49601879186557,4.91169352525995,-4.28140735132469,7.50510516201774,5.29384001816963,-0.368525543460265
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.74434679569469,3.56151711378352,3.93032603841001,7.9587451654491,6.0425125388106,4.21171171171171,4.85555795691956,3.9299209893507,5.65214517088646,1.73319984983101,-0.227566270988219,-0.0616446800641672,0.394769306686392,2.34824281150154,2.85024792594646,3.33858635382008,3.32674385766738,5.11096534382855,14.6081439492433,17.1249659678737
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.832,7.189,7.494,7.406,7.817,10.03,11.172,11.029,11.003,10.177,7.725,6.813,5.115,4.156,3.708,3.419,4.25,4.045,3.609,4.107
Hungary,HUN,"Population, total",SP.POP.TOTL,10107146,10087065,10071370,10055780,10038188,10022650,10000023,9971727,9920362,9893082,9866468,9843028,9814023,9787966,9775564,9771141,9750149,9709891,9644377,9592186
Hungary,HUN,"Population, female",SP.POP.TOTL.FE.IN,5306644,5296345,5287731,5279779,5270359,5261256,5248302,5230742,5200183,5183618,5167126,5151045,5132249,5114638,5101829,5092729,5077743,5054636,5018394,4989346
Hungary,HUN,"Population, male",SP.POP.TOTL.MA.IN,4800502,4790720,4783639,4776001,4767829,4761394,4751721,4740985,4720179,4709464,4699342,4691983,4681774,4673328,4673735,4678412,4672406,4655255,4625983,4602840
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.6487804878049,72.6487804878049,73.0975609756098,73.1512195121951,73.7024390243903,73.9048780487805,74.2073170731707,74.8585365853659,75.0634146341463,75.5658536585366,75.7634146341463,75.5682926829269,76.0634146341464,75.8170731707317,76.0658536585366,76.3195121951219,75.419512195122,74.0658536585366,75.8682926829268,76.7707317073171
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.82829761505127,1.00310039520264,0.985676109790802,0.747096717357635,0.750263869762421,0.536816298961639,0.685783743858337,0.743254065513611,0.675794780254364,0.796646118164062,0.669904828071594,0.737792491912842,0.64338093996048,0.796200513839722,0.737591445446014,0.761921286582947,0.83704686164856,0.798591256141663,0.678676307201385,0.731891810894012
Hungary,HUN,Control of Corruption: Estimate,CC.EST,0.665135562419891,0.625532269477844,0.633171617984772,0.595291078090668,0.434097021818161,0.395329833030701,0.303954064846039,0.332649558782578,0.298703163862228,0.293921649456024,0.156544849276543,0.118709452450275,0.0721640735864639,0.0906213447451591,0.0553392209112644,0.0306371729820967,0.0689540952444077,0.0119548495858908,-0.103261694312096,-0.000498130626510829
Hungary,HUN,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,2747,3516,3117,3384,1612,1535,1435,1234,1085,1218,1264,1447,2909,3336,3927,4007,4617,4653,1953,2147
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,0.801826775074005,0.7481929063797,0.839411973953247,0.691066801548004,0.695977866649628,0.66804838180542,0.644822657108307,0.65021163225174,0.608617842197418,0.678418397903442,0.582895636558533,0.509736955165863,0.457127034664154,0.481280267238617,0.443152636289597,0.450478911399841,0.538535594940186,0.596821069717407,0.533869922161102,0.372758895158768
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.86010568493316,4.45782885129975,3.85034869245426,5.74528128782477,0.326400099637624,-7.9783624054085,-2.6928477076311,1.53514719927782,0.527304433471059,3.56817578247606,0.562209388696971,3.35414533328364,4.83829921427557,1.7794101347671,2.11737323957688,-0.354233392746096,-8.43869801113058,3.54282580473281,6.28683265806771,2.00742256232689
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.15819324298464,3.98704782806593,6.68707906136661,5.05155736492146,12.6943942775878,12.0031298461743,5.39673113167477,4.0010266434312,5.18589988750698,3.87227923748249,2.04461481539333,1.63305558181326,1.69692761997751,1.76041559180596,2.68291768267392,3.01397179156053,2.84792401518665,4.44423970189739,8.3087551155892,8.73630299937298
Iceland,ISL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.031,2.547,2.83,2.251,2.946,7.22,7.564,7.028,6,5.376,4.897,3.979,2.978,2.742,2.704,3.507,5.478,6.029,3.789,3.518
Iceland,ISL,"Population, total",SP.POP.TOTL,292074,296734,303782,311566,317414,318499,318041,319014,320716,323764,327386,330815,335439,343400,352721,360563,366463,372520,382003,393349
Iceland,ISL,"Population, female",SP.POP.TOTL.FE.IN,145801,147563,149911,152847,155948,157515,158087,158850,159840,161412,163159,164612,166317,169113,172530,175702,178499,181612,186312,191955
Iceland,ISL,"Population, male",SP.POP.TOTL.MA.IN,146273,149171,153871,158719,161466,160984,159954,160164,160876,162352,164227,166203,169122,174287,180191,184861,187964,190908,195691,201394
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9975609756098,81.5024390243902,81.1585365853659,81.4536585365854,81.609756097561,81.7512195121951,81.8975609756097,82.3585365853659,82.9170731707317,82.0609756097561,82.8609756097561,82.4682926829268,82.2048780487805,82.6609756097561,82.8609756097561,83.1634146341463,83.0634146341463,83.1658536585366,82.119512195122,82.6073170731707
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.45700466632843,1.44469714164734,1.45382654666901,1.48559415340424,1.21502387523651,1.1908872127533,1.02225363254547,1.24400973320007,1.24503207206726,1.28713369369507,1.24697458744049,1.29848098754883,1.34658873081207,1.33768677711487,1.39481735229492,1.61980617046356,1.37503159046173,1.37235331535339,1.24969923496246,1.21440374851227
Iceland,ISL,Control of Corruption: Estimate,CC.EST,2.167231798172,2.30135536193848,2.17291116714478,2.19767022132874,2.32725143432617,2.03152012825012,1.93496966362,1.93282318115234,1.87803149223328,1.90486621856689,1.82364666461945,1.89781582355499,1.90363955497742,1.79464328289032,1.80560302734375,1.67063760757446,1.6668643951416,1.76012051105499,1.56749963760376,1.55130612850189
Iceland,ISL,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,8,10,32,10,10,5,5,..,..,0,0,0,0,5,5,5,5,5,0,0
Iceland,ISL,Government Effectiveness: Estimate,GE.EST,2.05234384536743,1.96848773956299,1.89015877246857,1.78888738155365,1.82254898548126,1.63136506080627,1.580402135849,1.5774759054184,1.48314440250397,1.48298573493958,1.48536741733551,1.46093690395355,1.34993553161621,1.41358423233032,1.42581415176392,1.48203492164612,1.47592997550964,1.59388387203217,1.5629870891571,1.55512094497681
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.09996522450102,6.17702892486365,6.38367720854581,6.05160013740698,1.61413451702882,6.31340985793889,6.93079780415253,3.76074153145865,4.01726735836323,4.97769997302639,6.06398074162718,6.71566734640226,6.97394690929247,5.561185034605,5.29211971914722,2.79675759965889,-6.69047102833747,8.79093447676263,6.1449586075554,7.20183939103345
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.76725173477515,4.24634362031922,5.79652337561634,6.37288135593231,8.34926704907581,10.8823529411764,11.9893899204244,8.91179336483371,9.47899691419801,10.0178784746102,6.66565671867899,4.90697344127256,4.94821634062141,3.32817337461298,3.9388264669163,3.72950573539129,6.62343677628535,5.13140747176369,6.69903414079852,5.64914318907925
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.625,7.552,7.552,7.561,7.656,7.664,7.652,7.616,7.666,7.711,7.674,7.631,7.601,7.618,7.652,6.51,7.859,6.38,4.822,4.172
India,IND,"Population, total",SP.POP.TOTL,1135991513,1154676322,1172878890,1190676021,1207930964,1225524753,1243481564,1261224954,1278674502,1295829511,1312277191,1328024498,1343944296,1359657400,1374659064,1389030312,1402617695,1414203896,1425423212,1438069596
India,IND,"Population, female",SP.POP.TOTL.FE.IN,548226047,557250128,566062902,574698451,583079198,591637549,600383478,609034769,617557834,625952834,634011081,641725761,649527205,657238304,664608905,671679248,678442228,684279793,689891756,696186332
India,IND,"Population, male",SP.POP.TOTL.MA.IN,587765466,597426194,606815988,615977570,624851766,633887204,643098086,652190185,661116668,669876677,678266110,686298737,694417091,702419096,710050159,717351064,724175467,729924103,735531456,741883264
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.484,64.939,65.373,65.803,66.247,66.7,67.162,67.623,68.076,68.499,68.932,69.326,69.709,70.068,70.415,70.746,70.156,67.282,71.698,72.003
India,IND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.28043293952942,-1.01388049125671,-1.06518423557281,-1.15429580211639,-1.10970735549927,-1.35554790496826,-1.27798449993134,-1.32679533958435,-1.28930985927582,-1.22917413711548,-0.997911989688873,-0.954773545265198,-0.960426509380341,-0.774099111557007,-0.997706770896912,-0.796846985816956,-0.841419219970703,-0.691076755523682,-0.615027368068695,-0.635076940059662
India,IND,Control of Corruption: Estimate,CC.EST,-0.448476195335388,-0.363160848617554,-0.274562805891037,-0.397690296173096,-0.33909797668457,-0.452406287193298,-0.463754564523697,-0.540835857391357,-0.513968110084534,-0.517280995845795,-0.457605749368668,-0.406574189662933,-0.337335646152496,-0.291900008916855,-0.229758977890015,-0.30260244011879,-0.293598413467407,-0.317147105932236,-0.322223275899887,-0.366014748811722
India,IND,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,13335,16275,17797,20455,19551,19496,17766,16226,14245,11032,10431,9882,7288,7926,9586,11787,12398,14230,20828,25319
India,IND,Government Effectiveness: Estimate,GE.EST,-0.179698884487152,-0.0987746343016624,-0.0953764915466309,0.136991709470749,-0.00973291415721178,-0.00329578877426684,0.0316559858620167,0.0225540697574615,-0.15608711540699,-0.157355144619942,-0.222846582531929,0.0800815001130104,0.0613894164562225,0.0410966314375401,0.262917786836624,0.130771830677986,0.374532461166382,0.249238416552544,0.369541674852371,0.47511014342308
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.7043674512371,4.3443558422024,4.11201890218061,4.94958392275811,4.64721758277069,3.31160021271401,4.89326246908787,4.82294276512758,4.67540374198676,4.25603923226443,3.77968595157438,3.70583428895539,3.91054275495577,4.00109865179923,4.15930013909383,4.0413041818536,-2.89423403981894,2.97476192227879,4.52469623632904,4.16662016188742
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.06405988526521,10.4531984193865,13.1086720985296,6.40656281325701,10.2266645473148,4.38641555014731,5.13420400767928,5.3560477898215,4.27949999641975,6.41251330156418,6.39492540819922,6.36312113115612,3.5258051568793,3.80879806953157,3.1983464156241,3.03058664969487,1.9209680056685,1.56012990525673,4.20946383402165,3.67013142377007
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.303,7.945,7.551,8.06,7.208,6.106,5.614,5.153,4.468,4.336,4.049,4.514,4.301,3.783,4.387,3.59,4.255,3.827,3.462,3.308
Indonesia,IDN,"Population, total",SP.POP.TOTL,227926649,230871650,233951652,237062337,240157903,243220028,246305322,249470032,252698525,255852467,258877399,261799249,264627418,267346658,269951846,272489381,274814866,276758053,278830529,281190067
Indonesia,IDN,"Population, female",SP.POP.TOTL.FE.IN,113651693,115090088,116600580,118126862,119646955,121150076,122663988,124217422,125802834,127353755,128844390,130285574,131680949,133024272,134314239,135572405,136741617,137726598,138760035,139934300
Indonesia,IDN,"Population, male",SP.POP.TOTL.MA.IN,114274956,115781562,117351072,118935475,120510948,122069952,123641334,125252610,126895691,128498712,130033009,131513675,132946469,134322386,135637607,136916976,138073249,139031455,140070494,141255767
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.521,67.531,67.664,67.914,68.085,68.267,68.364,68.629,68.862,69.064,69.292,69.52,69.733,69.953,70.08,70.349,68.817,67.452,70.925,71.146
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.90860557556152,-1.5181759595871,-1.41766691207886,-1.19806575775146,-1.05679154396057,-0.751153647899628,-0.853916168212891,-0.770114183425903,-0.593262791633606,-0.51926463842392,-0.416824042797089,-0.619956314563751,-0.379699736833572,-0.504938721656799,-0.552034020423889,-0.502143025398254,-0.462311387062073,-0.531449198722839,-0.553894221782684,-0.404375314712524
Indonesia,IDN,Control of Corruption: Estimate,CC.EST,-0.976611793041229,-0.906051814556122,-0.86427628993988,-0.630509197711945,-0.639086067676544,-0.889640629291534,-0.803534507751465,-0.755870699882507,-0.689105808734894,-0.660291790962219,-0.598005831241608,-0.519084393978119,-0.463151514530182,-0.305278927087784,-0.299604296684265,-0.473498523235321,-0.454962939023972,-0.449847877025604,-0.435335576534271,-0.48687219619751
Indonesia,IDN,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,27919,34383,34722,20549,19339,18207,16882,16069,15514,14775,14393,13947,13056,12485,12148,12039,13029,13962,11761,11756
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,-0.490505009889603,-0.502644717693329,-0.348611891269684,-0.307463616132736,-0.262719124555588,-0.330059111118317,-0.266941010951996,-0.321591943502426,-0.330479681491852,-0.244262352585793,-0.0666907653212547,-0.325818121433258,-0.0507822521030903,-0.0197342690080404,0.141379877924919,0.138700008392334,0.31706503033638,0.346443444490433,0.436147511005402,0.58032637834549
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.12837885588506,0.931246307812401,2.76183107731909,6.40171006299634,-0.959303456532822,-0.239219316678714,4.48194623857125,1.38495950476558,-4.94408603979214,-2.80061992960037,3.58412137758097,-2.75798228082124,7.26636493161325,1.29069810896512,-3.08186701673711,-4.11017939543771,2.5389746580567,3.85313178994835,2.53772563042168,3.78764834504966
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.7615086970672,13.433118008508,10.0158982511924,17.3410404624277,25.4105090311987,13.5515548281506,10.0893629287979,26.2933856738608,27.2568127242908,36.6030355191029,16.6065532357449,12.4846815611533,7.24542548952979,8.04492437660278,18.0141183371874,39.9073455697784,30.5941390387295,43.3890162681514,43.4884641742179,44.5791857572797
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.3,11.813,11.519,10.772,10.63,12.113,13.679,12.491,12.275,10.595,10.68,11.166,12.618,12.232,12.195,10.74,9.687,9.282,9.085,9.041
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,70256316,71828455,73392747,74602648,75514204,76457825,77420842,78383598,79370580,80414686,81502045,82619362,83812228,85026754,86117998,87051648,87723443,88455488,89524246,90608707
"Iran, Islamic Rep.",IRN,"Population, female",SP.POP.TOTL.FE.IN,34474780,35127806,35784004,36353620,36851824,37360912,37876259,38388918,38897177,39418027,39957543,40510047,41102691,41709478,42256203,42726607,43070948,43449371,43995100,44547105
"Iran, Islamic Rep.",IRN,"Population, male",SP.POP.TOTL.MA.IN,35781536,36700649,37608743,38249028,38662380,39096913,39544583,39994680,40473403,40996659,41544502,42109315,42709537,43317276,43861795,44325041,44652495,45006117,45529146,46061602
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.04,72.446,72.895,73.299,73.683,74.041,74.39,74.721,75.039,75.349,75.635,75.907,76.155,76.396,76.621,76.855,74.141,73.752,76.799,77.654
"Iran, Islamic Rep.",IRN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.761824309825897,-0.782738864421844,-1.04084002971649,-0.931640446186066,-0.939874708652496,-1.56424200534821,-1.63059186935425,-1.4217677116394,-1.32392609119415,-1.24968659877777,-0.874987661838531,-0.924846887588501,-0.81402063369751,-0.933828890323639,-1.34218072891235,-1.71153402328491,-1.69920635223389,-1.5844532251358,-1.62561237812042,-1.6941009759903
"Iran, Islamic Rep.",IRN,Control of Corruption: Estimate,CC.EST,-0.359162539243698,-0.477626025676727,-0.484105497598648,-0.556039273738861,-0.755060851573944,-0.767309308052063,-0.948633968830109,-0.880579233169556,-0.797346830368042,-0.693914532661438,-0.62561160326004,-0.634078562259674,-0.739870667457581,-0.838968336582184,-0.984446704387665,-1.07153975963593,-1.1111307144165,-1.11621344089508,-1.12661647796631,-1.23189043998718
"Iran, Islamic Rep.",IRN,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,115171,99430,102479,68398,69051,72771,68785,72366,75932,75061,82202,84950,94102,118639,129941,128998,135018,142994,122764,151757
